node,latency_s
1,0.000142852
10,0.649993342
11,1.058765704
12,0.648133773
13,1.253370309
15,0.650580976
17,0.247133929
19,0.853472469
2,0.457299639
20,0.852604264
3,0.856012036
4,1.649440805
5,1.46081013
6,0.451641826
7,0.457292389
8,0.247121479
9,1.876928676
