node,latency_s
1,7.2239e-05
10,1.274553669
11,1.868556807
12,1.87652958
13,0.668167728
14,2.469626803
15,1.274530311
16,1.877198092
17,1.273022121
19,0.668133844
2,1.273018051
20,1.274487556
3,1.273008376
4,1.868720238
5,1.868572039
6,2.47130969
7,1.872917563
9,0.668197392
