node,latency_s
1,0.000182836
10,0.64581905
11,0.857979454
12,0.450183692
13,0.448569889
14,0.447859625
15,0.447861616
16,0.65605315
17,0.448718622
18,0.447854108
19,0.657337183
2,0.449868786
20,0.654477258
3,0.847509851
4,0.654276521
5,0.245823519
6,0.245907835
7,0.645800151
8,0.654275106
9,0.246097718
