node,latency_s
1,9.8451e-05
10,0.771695419
11,0.658999241
12,0.672031324
13,0.566767941
14,0.719203983
15,0.915164782
16,0.705491876
17,0.550466936
18,0.672586113
19,0.766139458
2,0.524389611
20,0.596381068
3,0.301323815
4,0.290923376
5,0.508824779
6,0.576975742
7,0.339757852
8,0.46517656
9,0.770553639
