node,latency_s
1,8.1717e-05
10,0.719998945
11,0.918944235
12,0.7034498
13,0.313631758
14,0.495078772
15,0.515079069
16,0.517169372
17,0.302825725
18,0.699045992
19,0.500918175
2,1.114978494
20,1.11576059
3,0.721381597
4,0.493386195
5,0.308265916
6,0.50372104
7,0.71280333
8,0.713269186
9,0.515491104
