node,latency_s
1,8.986e-05
10,0.456618719
11,0.456619746
12,0.45662797
13,0.44883284
14,0.248184259
15,0.650789645
16,0.448831415
17,0.849788513
18,0.448829867
2,0.651839549
20,0.449353101
3,0.24818391
4,0.654797533
5,0.248266534
6,0.449230444
7,0.651876378
8,0.449387772
9,0.652677576
