node,latency_s
1,7.3303e-05
10,0.843393505
11,0.425757403
12,0.843503755
13,0.833120023
14,1.234463982
15,0.830778515
16,0.830870447
17,1.62873159
18,1.226475886
19,0.425757383
2,0.833175131
20,1.226568217
3,0.833152394
4,1.635278976
5,1.226464734
6,0.42580768
7,1.234348168
8,1.232984973
9,0.830826903
