node,latency_s
1,7.0628e-05
10,0.685779267
11,0.284806202
13,0.500194061
14,0.704781636
15,0.318750269
16,0.719453503
17,0.665272905
19,0.509772054
2,0.282254173
20,0.520296962
3,0.890202266
4,0.720449598
5,0.529095069
6,0.519075979
7,0.918640622
8,0.497233588
9,0.67773891
