node,latency_s
1,8.1841e-05
10,0.450230899
11,1.2566215
12,0.850026612
14,0.65783757
16,1.258357013
17,1.052168312
18,0.45023559
19,1.050762251
2,0.657828659
20,1.452564619
4,0.652700784
6,0.652758591
7,0.246622831
8,0.652746928
9,0.846549934
