node,latency_s
1,0.000103477
10,0.449073747
11,0.449074441
12,0.456542983
13,0.455799351
14,0.650498861
15,0.248421522
16,0.248446735
17,0.4481423
18,0.448192301
19,0.448141801
2,0.248419206
20,0.64815575
3,0.449870642
4,0.24862561
5,0.448146752
6,0.248678348
7,0.650810548
8,0.449107722
9,0.648109427
