node,latency_s
1,9.4085e-05
10,0.241210977
11,0.44444829
12,0.444458673
13,0.649442891
14,0.643767501
15,0.446332857
17,0.642606574
18,0.642531575
19,0.446252776
2,1.25310881
20,1.045523035
22,0.84289461
23,0.643670071
24,0.446218935
25,0.647656196
26,0.848700347
27,0.442468792
28,0.655411314
29,0.643750471
3,0.444614031
30,0.442580771
4,0.241164851
5,0.647858702
6,0.442553299
7,0.241311228
8,0.842899744
9,0.65974873
